"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","DataSetName","SafePosition.AxisPosition","SafePosition.AxisPosition.1","SafePosition.AxisPosition.2","SafePosition.AxisPosition.3","SafePosition.AxisPosition.4","AutomaticShadingCorrection","TallSampleRadius","UseTallSampleROI","ProjectionImageEnhancement","RunVolumeAnalysis","ProfileVersion","TallSamplePositions","TallSamplePositions.1","TallSamplePositions.2","filenm"
"132","WMG_wires_testsample2","0","456.4","58.92","0","0","0","200","60","Tin","1","Reflection 225","0","Generic","false","0","0","208","194","0","0","208","194","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/TRW_PCBstr [2014-11-26 14.08.54]/TRW_PCBstr.ctprofile.xml"
"133","WMG_wires_testsample2","0","489.63","58.94","0","0","0","200","105","Tin","1.5","Reflection 225","0","Generic","true","1774","28","208","194","1774","28","208","194","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3093","1","157","1830","584","1510","72","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/TRW_PCBstr1 [2014-12-01 18.13.44]/TRW_PCBstr1.ctprofile.xml"
"134","Astheimer_S6active_B","0","406.8929","275","0","0","0","270","197","Copper","8","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2435","1","518","1560","468","1532","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/TSB_rig [2015-08-19 17.06.48]/TSB_rig.ctprofile.xml"
"135",NA,"0","339.6215","-6.3663","0","0","0","200","150","Tin","1","Reflection 225","0","TVS_1in","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","true","false","RECONPC","false",NA,"true","3135","1","164","1779","249","1879","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_Al1_in","0","190.0094","-13.4046","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_Al1_in [2016-04-26 15.24.27]/TVS_Al1_in.ctprofile.xml"
"136",NA,"0","414.4276","1.8263","0","0","0","200","150","Tin","1","Reflection 225","0","TVS","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","true","false","RECONPC","false",NA,"true","3135","1","72","1934","249","1654","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_Al1_up","0","195.4678","1.8263","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_Al1_up [2016-04-27 10.02.29]/TVS_Al1_up.ctprofile.xml"
"137",NA,"0","425.1081","-2.6603","0","0","0","200","150","Tin","1","Reflection 225","0","TVS","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","true","false","RECONPC","false",NA,"true","3135","1","10","1890","249","1621","0","1851","100","0","0","true","0","false","false","0","0","0","TVS_Al1_up","0","175.6143","-2.6603","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_Al1_up [2016-04-28 10.34.48]/TVS_Al1_up.ctprofile.xml"
"138",NA,"0","342.7835","-2.6879","0","0","0","200","150","Tin","1","Reflection 225","0","TVS","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","true","false","RECONPC","false",NA,"true","3106","1","326","1715","317","1546","102","1995","100","0","0","true","0","false","false","0","0","0","TVS_Al6_in","0","165.9653","21.4136","360","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_Al6_in [2016-04-27 20.58.56]/TVS_Al6_in.ctprofile.xml"
"139",NA,"0","423.7198","21.4136","360","0","0","200","150","Tin","1","Reflection 225","0","TVS","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","0","1000","1","0","false","2","0.2","true","false","RECONPC","false",NA,"true","3135","1","72","1879","317","1717","30","1676","100","0","0","true","0","false","false","0","0","0","TVS_Al6_up","0","165.9653","21.4136","360","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_Al6_up [2016-04-27 17.27.20]/TVS_Al6_up.ctprofile.xml"
"140",NA,"0","507.0473","-85.9361","179.5879","0","0","200","175","Copper","1","Reflection 320","4","TVS_tensile123456_pre","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","500","5","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","1432","1","663","1349","707","1246","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_tensile123456_pre","0","365.9627","-85.9361","179.5879","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_tensile123456_pre [2016-03-29 13.51.17]/TVS_tensile123456_pre.ctprofile.xml"
"141",NA,"0","448.1465","-86.0373","0","0","0","275","134",NA,"0","Reflection 320","4","TVS2","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","96","1995","221","1860","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_wheel_Al_inner","0","264.6678","-86.0373","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_wheel_Al_inner [2016-03-31 17.17.33]/TVS_wheel_Al_inner.ctprofile.xml"
"142",NA,"0","448.1107","-86.0373","0","0","0","275","134",NA,"0","Reflection 320","4","TVS2","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_wheel_Al_outer","0","277.4976","-86.0373","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_wheel_Al_outer [2016-04-01 11.14.21]/TVS_wheel_Al_outer.ctprofile.xml"
"143",NA,"0","448.1465","-86.0373","0","0","0","275","134",NA,"0","Reflection 320","4","TVS2","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","48","1928","183","1812","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_wheel_part6_inner","0","266.2101","-86.0373","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_wheel_part6_inner [2016-03-31 14.00.55]/TVS_wheel_part6_inner.ctprofile.xml"
"144",NA,"0","464.3057","-86.0632","0","0","0","275","134",NA,"0","Reflection 320","4","TVS2","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","0","false","false","0","0","0","TVS_wheel_part6_upper2","-0.0005","324.6704","-86.0632","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/TVS_wheel_part6_upper2 [2016-03-31 10.07.15]/TVS_wheel_part6_upper2.ctprofile.xml"
"145","BAE0039_PS_CablesJN1003","0","346.3218","-114.8442","0.0637","0","0","100","300","None","2","Reflection 320","4","Generic","false","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","354","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2104","1","515","1469","555","1462","173","1914","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/Warnett_cubetest [2015-04-21 15.52.10]/Warnett_cubetest.ctprofile.xml"
"146","BAE0039_PS_CablesJN1003","0","346.3218","-114.8442","0.2552","0","0","100","300","None","0","Reflection 320","4","Generic","false","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","354","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2104","1","515","1469","555","1462","173","1914","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/Warnett_cubetest2 [2015-04-24 11.15.00]/Warnett_cubetest2.ctprofile.xml"
"147","BAE0039_PS_CablesJN1003","0","472.7336","-204.9052","-127.9875","0","0","60","50","None","0.25","Reflection 225","0","Generic","true","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","0","1993","191","1814","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/Warnett_spherecube [2015-03-10 16.40.55]/Warnett_spherecube.ctprofile.xml"
"148","WMP_Aponi_larynx9","0","311.67","256.73","0","0","0","300","100","Tin","4","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","false","2400","1","0","1993","577","1428","552","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/Williams_Batt1_2 [2015-11-14 14.50.00]/Williams_Batt1_2.ctprofile.xml"
"149","WMP_Aponi_larynx9","0","327.82","256.73","0","0","0","300","100","Tin","4","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","0","1993","577","1429","433","1994","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/Williams_Batt3_4 [2015-11-14 19.24.25]/Williams_Batt3_4.ctprofile.xml"
"150",NA,"0","505.139","-110.5226","-317.3467","0","0","225","134",NA,"0","Reflection 320","4","bat","false","109","178","238","249","109","178","238","249","0","100","1","34","34","1980","1980","Recursion","1415","5","0","0","0","0","0","0","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3043","1","145","1808","536","1464","0","1978","100","0","0","true","0","false","false","0","0","0","WMG_Attridge_cell",NA,NA,NA,NA,NA,"false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Attridge_cell [2016-05-19 14.14.40]/WMG_Attridge_cell.ctprofile.xml"
"151","Gibbons_TiALM1","0","499.99","-21.33","0","0","0","290","236","Tin","10","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3049","1","235","1817","477","1453","56","1943","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Bhavik_rotormag [2015-10-13 15.29.17]/WMG_Bhavik_rotormag.ctprofile.xml"
"152","Gibbons_TiALM1","0","499.99","-21.33","0","0","0","310","181","Tin","10","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3049","1","235","1817","477","1453","56","1943","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Bhavik_rotormag2 [2015-10-14 11.57.40]/WMG_Bhavik_rotormag2.ctprofile.xml"
"153","Gibbons_TiALM1","0","499.99","-21.33","0","0","0","290","213","Tin","10","Reflection 320","4","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3049","1","235","1817","477","1453","56","1943","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Bhavik_rotormag2 [2015-10-15 09.39.07]/WMG_Bhavik_rotormag2.ctprofile.xml"
"154","BAE3000_CaseStudy2_53","0","464.0261","-134.8684","-211.1447","0","0","125","32","None","0","Reflection 225","0","Generic","false","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2238","1","621","1466","461","1331","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Dan_Forensic_PipeA [2014-10-12 13.16.25]/WMG_Dan_Forensic_PipeA.ctprofile.xml"
"155","BAE3000_CaseStudy2_53","0","412.5681","-41.0021","-211.1447","0","0","125","40","None","0","Reflection 225","0","Generic","false","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","1609","1","678","1371","647","1332","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Dan_Forensic_PipeB [2014-10-12 14.08.24]/WMG_Dan_Forensic_PipeB.ctprofile.xml"
"156","BAE3000_CaseStudy2_53","0","391.5424","-134.8857","-211.1447","0","0","125","40","None","0","Reflection 225","0","Generic","false","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2877","1","389","1597","446","1682","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Dan_Forensic_PipeB_2a [2014-10-12 17.17.39]/WMG_Dan_Forensic_PipeB_2a.ctprofile.xml"
"157","BAE3000_CaseStudy2_53","0","432.7462","-134.8857","-211.1447","0","0","125","40","None","0","Reflection 225","0","Generic","false","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2877","1","389","1597","446","1682","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Dan_Forensic_PipeB_2b [2014-10-12 18.16.11]/WMG_Dan_Forensic_PipeB_2b.ctprofile.xml"
"158","BAE3000_CaseStudy2_53","0","498.2967","-187.8994","-635.6345","0","0","125","33","None","0","Reflection 225","0","Generic","false","11","22","29","151","11","22","29","151","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","0","1995","0","1995","0","1995","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Dan_Forensic_PipeC [2014-10-24 18.15.32]/WMG_Dan_Forensic_PipeC.ctprofile.xml"
"159","Alex_Gears1_2_2","0","376.7738","-100.7355","-884.194","0","0","70","35","None","0","Reflection 225","0","Generic","false","2","68","272","76","2","68","272","76","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","4500","1","0","1993","0","1993","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_DN_OpCarriage_Pipe1 [2015-02-11 12.42.48]/WMG_DN_OpCarriage_Pipe1.ctprofile.xml"
"160","WMG_Nasrin_newtrialB","0","150.3012","-109.6917","-911.4375","0","0","200","35","None","0","Reflection 225","0","Generic","true","2","68","272","76","2","68","272","76","0","100","1","2","20","1996","1996","Histogram","1000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","true","RECONPC","false","0","true","3135","1","555","1670","44","1120","295","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_DN_OpCarriage_Pipe2 [2015-03-02 00.28.09]/WMG_DN_OpCarriage_Pipe2.ctprofile.xml"
"161","WMG_Nasrin_newtrialB","0","331.32","-211.46","0","0","0","90","71","None","0.25","Reflection 225","0","Generic","false","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","0","1993","210","1594","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_DN_Opcarriage_pipe3 [2015-03-03 13.14.42]/WMG_DN_Opcarriage_pipe3.ctprofile.xml"
"162","WMG_Nasrin_newtrialB","0","331.32","-211.46","0","0","0","90","71","None","0","Reflection 225","0","Generic","false","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","0","1993","210","1594","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_DN_Opcarriage_pipe3_2 [2015-03-03 15.10.04]/WMG_DN_Opcarriage_pipe3_2.ctprofile.xml"
"163","WMG_Nasrin_newtrialB","0","325.27","-226.76","0","0","0","120","25","None","0","Reflection 225","0","Generic","false","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","1000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","430","1779","483","1695","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_DN_Opcarriage_pipe3_3 [2015-03-03 17.04.24]/WMG_DN_Opcarriage_pipe3_3.ctprofile.xml"
"164","WMG_Kateryna_cuA","0","132.9906","-7.77","90","0","0","300","144","Tin","3","Reflection 320","4","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","449","1652","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Kateryna_cuA [2015-05-21 15.49.38]/WMG_Kateryna_cuA.ctprofile.xml"
"165","WMG_kateryna_cuA","0","57.6054","-23.22","-94.4131","0","0","310","226","Copper","8","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","270","1425","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_kateryna_cuA [2015-06-05 10.41.06]/WMG_kateryna_cuA.ctprofile.xml"
"166","WMG_Kateryna_cuB","0","74.0774","-7.77","90","0","0","300","144","Tin","3","Reflection 320","4","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","239","1478","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Kateryna_cuB [2015-05-21 19.22.41]/WMG_Kateryna_cuB.ctprofile.xml"
"167","WMG_kateryna_cuB","0","131.6989","-23.22","-94.4131","0","0","310","226","Copper","8","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","493","1588","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_kateryna_cuB [2015-06-05 12.28.05]/WMG_kateryna_cuB.ctprofile.xml"
"168",NA,"0","132.4874","163.1481","0","0","0","305","387","Tin","12","Reflection 320","4","kateryna","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","477","1614","197","1833","0","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_CuMould",NA,NA,NA,NA,NA,"false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_CuMould [2016-03-17 15.37.26]/WMG_Kateryna_CuMould.ctprofile.xml"
"169",NA,"0","130","148","0","0","0","305","377","Tin","12","Reflection 320","4","kat","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","477","1614","197","1833","0","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_CuMould2","0","-0.0591","-158.4831","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_CuMould2 [2016-03-19 12.53.55]/WMG_Kateryna_CuMould2.ctprofile.xml"
"170",NA,"0","130","148","0","0","0","305","377","Tin","12","Reflection 320","4","kat","false","109","178","238","249","109","178","238","249","0","100","1","2","20","1996","1996","Histogram","4000","4","0","0","0","20000","0","1000","1","0","false","2","0.2","false","false","RECONPC","false",NA,"true","3135","1","477","1614","197","1833","0","1995","100","0","0","true","0","false","false","0","0","0","WMG_Kateryna_CuMould2","0","0","-158.4831","0","0","false","0","false","None","false","0",NA,NA,NA,"Y:/CT data/WMG_Kateryna_CuMould2 [2016-03-21 10.42.52]/WMG_Kateryna_CuMould2.ctprofile.xml"
"171","WMG_kateryna_graph_iron","0","415.3252","-23.2212","-95.5396","0","0","315","222","Copper","8","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","367","1726","31","1921","16","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_kateryna_graph_iron [2015-06-04 16.08.58]/WMG_kateryna_graph_iron.ctprofile.xml"
"172","WMG_kateryna_graph_iron2","0","496.0522","-23.2212","-95.5396","0","0","315","222","Copper","8","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","191","1736","270","1993","0","1852","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_kateryna_graph_iron2 [2015-06-04 17.55.56]/WMG_kateryna_graph_iron2.ctprofile.xml"
"173","WMG_Kateryna_graphiteA","0","505.3729","-54.0702","90","0","0","305","148","Tin","3","Reflection 320","4","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2856","1","577","1563","367","1710","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Kateryna_graphiteA [2015-05-20 13.36.36]/WMG_Kateryna_graphiteA.ctprofile.xml"
"174","WMG_Kateryna_graphiteB","0","429.774","-54.0702","90","0","0","320","141","Tin","3","Reflection 320","4","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2973","1","433","1459","239","1651","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Kateryna_graphiteB [2015-05-20 09.54.56]/WMG_Kateryna_graphiteB.ctprofile.xml"
"175","WMG_Kateryna_graphiteB","0","429.774","-54.0702","90","0","0","305","148","Tin","3","Reflection 320","4","Generic","false","2","53","172","166","2","53","172","166","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2973","1","433","1459","239","1651","0","1993","100","0","0","true","1","true","false","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y:/CT data/WMG_Kateryna_graphiteB [2015-05-20 15.54.09]/WMG_Kateryna_graphiteB.ctprofile.xml"
